Born	City	Pr/St	Cntry	Nat	Ht	Wt	DftYr	DftRd	Ovrl	Hand	NHLid	Last Name	First Name	Position	Team	GP	G	A	A1	A2	PTS	+/-	E+/-	PIM	Shifts	TOI	TOI	TOI/GP	TOI/GP	TOI%	IPP%	SH%	SV%	PDO	F/60	A/60	Pct%	Diff	Diff/60	iCF	iCF	iFF	iSF	iSF	iSF	ixG	iSCF	iRB	iRS	iDS	sDist	sDist	Pass	iHF	iHF	iHA	iHDf	iMiss	iGVA	iTKA	iBLK	iGVA	iTKA	iBLK	BLK%	iFOW	iFOL	iFOW	iFOL	FO%	%FOT	dzFOW	dzFOL	nzFOW	nzFOL	ozFOW	ozFOL	FOW.Up	FOL.Up	FOW.Down	FOL.Down	FOW.Close	FOL.Close	OTG	1G	GWG	ENG	PSG	PSA	G.Bkhd	G.Dflct	G.Slap	G.Snap	G.Tip	G.Wrap	G.Wrst	CBar 	Post	Over	Wide	S.Bkhd	S.Dflct	S.Slap	S.Snap	S.Tip	S.Wrap	S.Wrst	iPenT	iPenD	iPENT	iPEND	iPenDf	NPD	Min	Maj	Match	Misc	Game	CF	CA	FF	FA	SF	SA	xGF	xGA	SCF	SCA	GF	GA	RBF	RBA	RSF	RSA	DSF	DSA	FOW	FOL	HF	HA	GVA	TKA	PENT	PEND	OPS	DPS	PS	SOS	SOG	SOGDG	OTOI	Grit	DAP	Pace	GS	GS/G	1st	2nd	3rd	MGL	Injuries	CHIP	NMC	Status	Salary	Cap Hit
1993-05-01	Bromont	QC	CAN	CAN	72	179				R	8477919	Gaudreau	Frederick	C	NSH	9	0	1	0	1	1	1	0,2	0	118	4678	77,8	8,67	8,66	17,5%	25,0%	8,5%	,925	1010	3,09	2,31	57,1%	1	0,77	12	12	9	8	8	8	0,8	3	2	1	3	29,0	28,5	0,0	1	1	5	-4	1	1	2	5	1	2	5	6,2%	4	8	4	8	33,3%	13,6%	1	2	1	2	2	4	0	0	2	4	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	3	0	0	2	0	1	0	1	1	1,0	0	0	0	0	0	82	81	60	53	47	40	3,6	2,5	11	6	4	3	5	0	5	3	10	3	39	49	32	44	9	6	6	2	-0,1	0,1	0				366,96	6	0,0	125,7	1,7	0,18								RFA	$595 000,00	$595 000,00
1993-08-13	Salem	NJ	USA	USA	69	157	2011	4	104	L	8476346	Gaudreau	Johnny	LW	CGY	72	18	43	30	13	61	-7	9,9	4	1595	79882	1319,3	18,48	18,43	32,2%	80,3%	9,7%	,908	1006	3,46	2,32	59,8%	25	1,14	307	307	241	182	182	182	16,7	53	10	8	18	25,9	24,5	567,9	9	9	43	-34	59	86	44	14	86	44	14	1,4%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	2	0	0	3	0	1	3	2	2	7	0	7	5	47	25	2	19	13	10	5	108	2	36	2	31	34	23,8	2	0	0	0	0	1448	1020	1058	770	780	555	76,2	50,6	253	156	76	51	61	42	54	63	115	105	649	689	305	280	263	157	82	108	4,8	1,3	6,1	3	0	0	2779,74	27	26,5	112,2	62,0	0,86	7	3	2	10	Finger	$823 170,73		UFA	$6 750 000,00	$6 750 000,00
1994-03-25	Sudbury	ON	CAN	CAN	74	217	2012	1	26	L	8476867	Gaunce	Brendan	C/LW	VAN	57	0	5	2	3	5	-2	-0,5	33	821	32460	540,7	9,50	9,49	17,9%	41,7%	4,9%	,939	988	1,33	1,78	42,9%	-4	-0,44	81	81	64	51	51	51	3,5	10	4	3	7	29,9	28,2	82,9	94	94	34	60	13	6	11	12	6	11	12	2,5%	84	80	84	80	51,2%	37,0%	29	27	31	32	24	21	21	23	26	30	54	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	9	5	2	0	3	0	3	38	11	5	10	5	-6	-5,0	9	1	0	1	0	452	473	331	359	245	262	17,8	22,6	52	77	12	16	17	21	20	14	37	35	228	215	308	243	56	46	40	39	-1	0,6	-0,3				2486,57	140	11,7	102,7	7,4	0,13				15	Upper body	$157 926,77		RFA	$832 500,00	$863 333,00
1990-03-19	Sudbury	ON	CAN	CAN	73	210	2008	2	50	L	8474611	Gaunce	Cameron	D	PIT	12	1	3	3	0	4	1	1,8	13	215	9013	150,3	12,52	12,52	23,8%	66,7%	7,7%	,921	998	2,40	2,40	50,0%	0	0,00	17	17	14	8	8	8	0,6	1	0	0	0	52,5	39,7	71,3	23	23	12	11	6	5	2	10	5	2	10	6,4%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	5	0	0	3	0	0	0	5	5	2	5	1	-3	-3,3	4	1	0	0	0	144	156	104	103	78	76	7,1	6,5	20	18	6	6	8	8	9	2	17	10	59	75	96	75	14	15	10	5	0,4	0,3	0,6				481,4	47	6,3	119,8	3,7	0,31	0	0	1					UFA	$575 000,00	$575 000,00
1995-04-26	St-Lin	QC	CAN	CAN	77	235	2013	1	21	L	8477512	Gauthier	Frederik	C	TOR	21	2	1	0	1	3	2	-1,0	23	349	12213	203,6	9,70	9,70	17,8%	42,9%	10,0%	,915	1015	2,06	2,65	43,8%	-2	-0,59	25	25	20	15	15	15	1,5	7	1	2	3	25,5	20,5	0,0	17	17	24	-7	5	3	5	17	3	5	17	8,2%	120	115	120	115	51,1%	99,2%	76	60	27	42	17	13	57	45	26	28	65	78	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	4	3	1	0	2	2	0	7	6	1	4	1	-5	-2,0	4	1	0	0	1	144	208	104	151	70	106	5,5	8,9	15	22	7	9	1	3	5	10	6	13	121	116	138	122	31	26	18	8	0	0,3	0,3				937,39	58	5,5	103,7	2,9	0,14								RFA	$832 500,00	$863 333,00
1989-07-25	Toronto	ON	CAN	CAN	76	225	2007	6	172	L	8473989	Gazdic	Luke	LW	N.J	11	0	0	0	0	0	-2	-1,3	12	113	4707	78,3	7,13	7,13	15,8%	0,0%	0,0%	,950	950	0,00	1,53	0,0%	-2	-1,53	5	5	4	3	3	3	0,5	3	0	0	0	13,0	9,4	0,0	16	16	4	12	1	0	1	6	0	1	6	8,0%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	3	2	3	2	-1	-1,0	1	2	0	0	0	32	75	25	55	22	40	1,7	3,3	6	11	0	2	0	1	0	1	0	2	32	40	49	38	5	3	6	8	-0,2	0	-0,2				416,76	36	17,0	82,0	-2,1	-0,19				14	Foot	$119 512,20		UFA	$700 000,00	$700 000,00
1991-05-08	Vanier	ON	CAN	CAN	76	215	2009	2	54	L	8475199	Gelinas	Eric	D	COL	27	0	1	0	1	1	-4	-6,1	12	447	18764	311,9	11,58	11,57	23,1%	10,0%	6,8%	,925	993	1,92	2,50	43,5%	-3	-0,58	62	62	43	29	29	29	1,2	1	0	1	1	61,2	49,0	0,0	32	32	23	9	14	6	3	16	6	3	16	5,6%	0	1	0	1	0,0%	0,4%	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	1	13	3	0	0	11	6	1	6	1	-5	-3,5	6	0	0	0	0	266	285	198	229	147	173	9,5	11,9	21	34	10	13	6	8	12	10	18	18	169	109	162	110	43	50	20	20	-0,3	0,5	0,2				1036,23	60	5,8	106,0	1,4	0,05								RFA	$1 650 000,00	$1 575 000,00
1985-05-10	Regina	SK	CAN	CAN	76	221	2003	1	19	R	8470612	Getzlaf	Ryan	C	ANA	74	15	58	38	20	73	7	3,7	49	1973	93553	1549,6	21,07	21,03	35,4%	82,0%	11,2%	,907	1019	3,45	2,52	57,8%	24	0,93	288	288	211	138	138	138	14,4	45	8	16	24	33,3	28,5	652,9	99	99	79	20	73	68	61	88	68	61	88	6,4%	509	503	509	503	50,3%	62,4%	149	152	181	167	179	184	127	131	167	153	339	355	0	1	3	0	0	0	0	0	4	2	2	0	7	1	1	8	63	12	1	31	13	10	0	71	19	12	17	12	-7	-2,6	17	1	0	1	0	1566	1368	1161	1009	794	697	92,6	64,4	325	215	89	65	77	54	72	63	149	117	851	772	501	472	247	150	102	90	5,5	2,1	7,6	5	3	0	2828,09	237	9,4	113,6	64,4	0,87	6	6	5	8	Upper body, Lower body	$804 878,05	NMC	UFA	$9 250 000,00	$8 250 000,00
1983-01-10	Bloomington	MN	USA	USA	74	210	2002	4	129	R	8470104	Gilbert	Tom	D	L.A	18	1	4	4	0	5	-4	0,8	6	393	16693	275,7	15,45	15,41	26,7%	83,3%	4,6%	,917	963	1,31	1,96	40,0%	-3	-0,65	30	30	21	12	12	12	0,6	2	0	1	1	47,9	50,7	229,8	10	10	34	-24	9	7	1	28	7	1	28	12,7%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	8	0	1	3	1	0	0	7	3	1	3	0	-2	-0,5	3	0	0	0	0	259	221	190	154	131	109	10,5	9,0	28	29	6	9	10	5	14	14	24	19	109	120	138	144	33	18	30	11	0,3	0,5	0,8				756,76	44	3,7	104,5	5,9	0,33								UFA	$1 400 000,00	$1 400 000,00
1979-01-18	Rochester	NY	USA	USA	67	178	1998	3	82	R	8467407	Gionta	Brian	RW	BUF	82	15	20	14	6	35	-11	-4,2	22	1687	81698	1359,8	16,60	16,60	28,3%	76,1%	7,5%	,923	998	2,03	2,69	43,0%	-15	-0,66	243	243	204	149	149	149	14,7	46	11	14	25	33,1	29,1	348,7	54	54	77	-23	55	26	28	30	26	28	30	2,1%	46	60	46	60	43,4%	8,5%	9	16	8	12	29	32	17	14	18	28	28	34	0	1	3	0	0	0	2	2	0	1	3	0	7	3	0	7	45	8	4	22	16	12	0	87	11	7	11	4	-4	-3,6	11	0	0	0	0	1114	1425	849	1098	616	794	53,9	67,6	180	211	46	61	38	51	67	55	105	106	589	661	517	432	169	127	90	63	1,8	1,3	3	2	0	0	3448,93	106	7,5	112,0	24,3	0,3	1	3	1				M-NTC	UFA	$3 250 000,00	$4 250 000,00
1983-10-09	Rochester	NY	USA	USA	67	175				R	8472410	Gionta	Stephen	RW/C	NYI	26	1	5	5	0	6	9	-2,6	2	432	17483	291,0	11,20	11,20	20,8%	40,0%	13,0%	,930	1060	3,09	2,27	57,7%	4	0,82	28	28	20	17	17	17	1,4	7	0	0	0	25,1	24,1	67,5	56	56	25	31	3	6	5	7	6	5	7	2,4%	56	64	56	64	46,7%	43,2%	22	31	22	20	12	13	22	21	20	23	29	33	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	2	0	1	3	1	0	10	1	5	1	5	4	4,0	1	0	0	0	0	198	287	146	221	115	157	7,7	14,8	25	48	15	11	4	6	10	15	14	21	130	148	179	115	46	33	13	18	0	0,6	0,6				1106,45	65	61,0	100,0	5,5	0,21								UFA	$575 000,00	$575 000,00
1983-10-03	Toronto	ON	CAN	CAN	72	198				L	8470966	Giordano	Mark	D	CGY	81	12	27	12	15	39	22	8,1	59	2364	114610	1898,2	23,58	23,53	39,0%	39,0%	10,2%	,911	1013	3,16	2,40	56,8%	24	0,76	373	356	229	151	151	151	7,8	14	5	8	13	50,0	45,1	177,5	78	78	94	-16	78	43	45	184	43	45	184	10,8%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	1	0	0	0	0	2	0	0	0	10	0	1	11	66	4	0	42	14	0	0	91	28	14	26	12	-14	1,3	27	1	0	0	0	1830	1706	1365	1240	976	853	86,0	81,0	272	270	100	76	66	48	105	63	171	111	1020	1045	484	405	288	245	130	110	3,1	6,3	9,4	1	0	0	2967,03	322	4,6	111,8	56,9	0,7	4	3	3				NTC	UFA	$6 750 000,00	$6 750 000,00
1984-04-29	Welland	ON	CAN	CAN	73	212				R	8471958	Girardi	Dan	D	NYR	63	4	11	2	9	15	8	-9,0	16	1669	72208	1199,8	19,10	19,08	34,4%	31,3%	9,4%	,918	1012	2,40	2,75	46,6%	-7	-0,35	125	125	81	56	56	56	2,3	4	1	4	5	55,0	47,0	49,5	107	107	91	16	25	46	10	166	46	10	166	12,0%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	1	0	1	0	1	0	1	3	21	0	1	22	5	1	0	27	8	8	8	6	0	1,1	8	0	0	0	0	948	1384	723	974	511	673	45,5	64,1	152	219	48	55	31	42	58	56	89	98	565	721	388	389	208	174	47	71	0,6	2,7	3,3				2283,22	289	14,6	116,6	9,0	0,14	1	0	0	17	Groin, Lower body, Ankle	$1 140 243,90	NMC	UFA	$6 000 000,00	$5 500 000,00
1994-01-05	Riga		LVA	LVA	74	200	2012	1	14	L	8476878	Girgensons	Zemgus	C/LW	BUF	75	7	9	8	1	16	-7	-0,5	18	1366	59218	986,5	13,17	13,16	23,8%	72,7%	5,4%	,918	971	1,34	2,86	31,9%	-25	-1,52	189	189	147	112	112	112	10,4	36	8	13	21	27,3	26,5	267,6	120	120	105	15	35	16	17	26	16	17	26	2,6%	273	306	273	306	47,2%	61,6%	82	87	113	120	78	99	84	96	95	115	183	191	0	3	0	0	0	0	5	0	0	0	1	0	1	0	2	3	30	23	1	10	15	7	0	56	8	19	9	16	11	7,0	8	0	0	0	0	737	999	559	784	410	570	32,2	48,8	96	150	22	47	28	42	39	45	67	87	433	507	469	340	121	77	54	53	-0,2	1	0,8	1	1	1	3160,02	164	17,1	105,6	15,3	0,2	0	0	1	7	Mid-body	$98 170,73		RFA	$1 150 000,00	$1 150 000,00
1988-01-12	Hearst	ON	CAN	CAN	71	185	2006	1	22	R	8473512	Giroux	Claude	C/RW	PHI	82	14	44	23	21	58	-15	3,0	38	2048	94082	1565,0	19,12	19,11	32,3%	59,8%	9,6%	,898	994	3,72	2,45	60,2%	33	1,27	366	366	280	199	199	199	15,4	49	8	18	26	40,4	36,4	338,6	68	68	56	12	81	35	38	28	35	38	28	2,3%	977	771	977	771	55,9%	97,3%	250	170	268	265	459	336	249	188	307	224	639	531	2	1	3	0	0	0	0	0	4	5	0	1	4	0	2	10	69	12	0	38	51	7	3	88	18	24	19	23	6	8,6	18	0	0	0	0	1983	1206	1462	875	1008	628	102,7	55,2	349	184	97	64	92	54	78	78	170	132	1002	795	558	535	232	125	98	126	3,6	1,4	4,9	12	4	3	3274,26	134	5,9	122,3	59,6	0,73	7	1	4				NMC	UFA	$9 000 000,00	$8 275 000,00
1983-11-29	Regina	SK	CAN	CAN	73	213	2003	9	265	L	8470854	Glass	Tanner	LW	NYR	11	1	1	0	1	2	0	-1,3	17	187	7201	120,5	10,92	10,93	21,0%	100,0%	4,5%	,948	994	1,00	1,49	40,0%	-1	-0,50	18	18	15	8	8	8	1,3	5	4	0	4	22,8	24,0	0,0	37	37	14	23	7	0	2	4	0	2	4	3,6%	2	0	2	0	100,0%	1,8%	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	2	0	2	0	0	0	4	4	0	4	3	-4	-1,0	1	3	0	0	0	93	110	70	84	44	58	3,9	4,8	14	20	2	3	5	3	2	3	7	6	59	53	73	50	13	13	10	8	0	0,1	0,1				452,44	61	39,0	101,1	1,5	0,13	0	1	0					UFA	$1 000 000,00	$1 450 000,00
1989-04-28	Grand Rapids	MI	USA	USA	71	199				R	8476822	Glendening	Luke	C/RW/LW	DET	74	3	11	9	2	14	-10	-3,0	26	1459	57343	953,6	12,92	12,91	23,3%	73,7%	5,7%	,913	970	1,20	2,96	28,8%	-28	-1,76	123	123	108	77	76	76	8,6	31	3	7	10	29,1	23,3	225,2	150	149	131	18	31	12	19	62	12	19	62	5,8%	307	261	307	258	54,0%	54,5%	182	158	70	58	55	45	92	78	103	87	190	172	0	1	0	1	0	0	0	0	0	0	2	0	1	0	1	2	28	13	1	3	9	8	0	42	13	9	12	8	-4	-1,1	13	0	0	0	0	599	1067	468	784	331	539	26,2	52,7	86	177	19	47	16	38	28	33	44	71	549	487	412	400	96	74	42	49	-0,8	0,8	0				3130,73	238	13,0	104,8	8,3	0,11	0	0	1	7	Foot	$53 638,18		UFA	$675 000,00	$628 333,00
1995-10-07	Moscow		RUS	RUS	71	185	2014	1	27	L	8477958	Goldobin	Nikolay	RW/LW	S.J/VAN	14	3	0	0	0	3	0	-5,5	0	226	9551	159,2	11,37	11,37	21,5%	60,0%	7,0%	,954	1025	1,88	1,88	50,0%	0	0,00	28	28	23	14	14	14	2,1	9	0	2	2	21,4	21,4	0,0	1	1	8	-7	9	8	3	4	8	3	4	2,3%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	3	6	0	0	0	0	0	0	14	0	1	0	1	1	0,1	0	0	0	0	0	150	173	103	134	71	109	6,3	9,3	26	36	5	5	1	7	8	3	9	10	84	70	39	59	22	10	12	3	0,2	0,2	0,4				579,44	5	0,0	121,8	1,6	0,11				6	Illness	$63 170,71		RFA	$925 000,00	$863 333,00
1985-07-30	Grand Rapids	MN	USA	USA	71	185	2004	2	61	L	8471274	Goligoski	Alex	D	ARI	82	6	30	14	16	36	-9	-20,4	28	2356	114780	1906,3	23,33	23,30	38,8%	43,9%	9,4%	,900	994	2,58	3,37	43,4%	-25	-0,79	235	235	156	112	112	112	5,2	11	8	7	15	52,8	47,0	260,1	137	137	107	30	44	57	15	143	57	15	143	7,1%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	4	1	3	1	39	0	0	24	6	2	0	80	14	11	14	9	-3	6,6	14	0	0	0	0	1640	2010	1234	1528	876	1072	77,2	106,8	270	361	82	107	85	90	67	70	152	160	900	977	745	547	226	145	105	96	2,3	3,6	5,9				3009,29	308	10,9	114,9	23,8	0,29	0	0	1				M-NTC, NMC	UFA	$5 375 000,00	$5 475 000,00
1989-11-30	Mississauga	ON	CAN	CAN	73	200	2008	2	37	R	8474597	Goloubef	Cody	D	COL	33	0	5	2	3	5	-11	-5,7	25	760	33639	559,6	16,98	16,98	30,8%	29,4%	6,8%	,895	963	1,82	3,32	35,4%	-14	-1,50	62	62	43	35	35	35	1,6	0	0	0	0	56,7	32,8	63,4	30	30	15	15	8	7	5	33	7	5	33	6,0%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	1	1	16	4	0	0	13	11	3	11	3	-8	-4,6	10	1	0	0	0	471	554	344	408	250	294	18,5	25,7	45	63	17	31	8	23	20	17	28	40	283	262	217	143	60	60	39	28	-0,1	0,5	0,4				1260,09	89	3,5	109,9	3,3	0,1				2	Oblique	$18 292,68		UFA	$800 000,00	$750 000,00
1993-02-26	Toronto	ON	CAN	CAN	74	215				L	8476624	Goodrow	Barclay	RW/C	S.J	3	0	1	0	1	1	0	-1,1	0	54	2035	33,9	11,30	11,30	21,5%	#DIV/0!	0,0%	1,000	1000	0,00	0,00	0,0%	0	0,00	6	6	4	3	3	3	0,2	0	0	0	0	30,7	23,0	0,0	3	3	3	0	1	1	1	1	1	1	1	2,9%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1	0	1	1	1,0	0	0	0	0	0	19	34	11	23	8	17	0,3	1,5	0	3	0	0	0	2	0	1	0	3	20	11	7	17	3	4	1	1	0	0	0,1				123,93	4	0,0	93,8	0,3	0,09								RFA	$635 000,00	$626 667,00
1983-10-19	Unity	SK	CAN	CAN	72	200	2002	1	17	R	8470159	Gordon	Boyd	C/RW	PHI	13	1	0	0	0	1	-5	-1,1	2	184	6379	106,2	8,18	8,18	16,2%	100,0%	2,8%	,789	817	0,57	6,78	7,7%	-11	-6,22	13	13	10	8	8	8	0,6	2	2	0	2	22,1	23,3	0,0	4	4	10	-6	2	0	2	7	0	2	7	5,5%	48	38	48	38	55,8%	76,8%	17	20	14	10	17	8	13	11	10	13	38	25	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	3	0	0	2	0	0	3	1	0	1	0	-1	0,0	1	0	0	0	0	71	127	50	82	36	57	2,8	6,4	10	26	1	12	6	11	6	6	12	17	59	53	53	49	14	6	3	3	-0,1	-0,1	-0,2				549,24	13	6,0	111,9	0,2	0,01				18	Upper body	$208 536,59		UFA	$950 000,00	$950 000,00
1984-08-14	Kelowna	BC	CAN	CAN	73	204				L	8470324	Gorges	Josh	D	BUF	66	1	5	3	2	6	-3	-6,3	50	1723	73091	1214,6	18,45	18,44	32,7%	21,4%	5,6%	,931	987	1,38	2,47	35,9%	-22	-1,09	80	80	54	40	40	40	1,3	2	2	7	9	55,7	51,9	95,2	143	143	96	47	14	17	7	108	17	7	108	8,0%	0	1	0	1	0,0%	0,1%	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	10	0	0	19	4	0	0	17	21	9	20	7	-12	-3,9	19	2	0	0	0	864	1343	677	1012	499	725	37,5	60,5	132	197	28	50	30	48	53	43	83	91	637	680	509	397	129	121	81	63	-0,7	2,8	2,1				2496,45	303	7,9	109,0	1,4	0,02				16	Foot, Hip, Abdominal	$760 975,61	M-NTC	UFA	$3 900 000,00	$3 900 000,00
1993-04-20	Pembroke Pines	FL	USA	USA	71	180	2012	3	78	L	8476906	Gostisbehere	Shayne	D	PHI	76	7	32	17	15	39	-21	4,9	32	1854	89350	1477,6	19,58	19,54	34,2%	48,8%	8,2%	,909	992	3,25	2,31	58,4%	23	0,93	445	430	303	198	198	198	10,8	19	4	15	19	51,5	47,7	231,3	43	43	55	-12	105	70	18	94	70	18	94	8,3%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4	2	0	0	1	1	5	14	85	1	1	79	56	0	0	61	16	18	15	14	2	9,2	16	0	0	0	0	1864	1129	1401	853	971	628	99,7	56,0	346	195	80	57	83	53	70	86	153	139	813	694	513	660	250	115	79	110	3,2	2	5,2	3	1	1	2845,89	169	3,8	121,5	49,0	0,64	2	2	0	1	Hand	$11 280,49		RFA	$925 000,00	$925 000,00
1991-12-15	Saint-Narcisse	QC	CAN	CAN	69	172				L	8476826	Gourde	Yanni	C	T.B	20	6	2	2	0	8	-1	2,8	8	421	18441	306,5	15,37	15,35	26,8%	72,7%	6,7%	,908	976	2,15	2,54	45,8%	-2	-0,39	54	54	42	30	30	30	3,7	12	5	2	7	27,1	29,5	37,9	11	11	36	-25	12	4	12	3	4	12	3	1,3%	60	103	60	103	36,8%	62,9%	18	30	26	52	16	21	20	34	16	22	36	69	1	1	1	0	0	0	0	0	0	0	1	0	5	0	0	3	9	2	0	0	5	1	0	22	4	7	4	3	3	-2,8	4	0	0	0	0	299	240	227	194	163	142	12,4	10,4	33	31	11	13	14	6	11	9	25	15	109	150	105	126	36	33	15	22	0,7	0,3	1				835,19	22	5,8	105,5	11,1	0,56	2	0	1					UFA	$575 000,00	$575 000,00
1987-10-05	Villach		AUT	AUT	73	185	2006	1	14	L	8473546	Grabner	Michael	RW	NYR	76	27	13	9	4	40	22	-3,8	10	1698	64272	1068,8	14,10	14,09	24,6%	74,1%	11,3%	,932	1044	3,03	2,25	57,4%	14	0,79	263	263	220	161	162	162	18,1	73	12	22	34	30,8	27,3	118,9	41	41	26	15	59	22	48	34	22	48	34	3,0%	7	6	7	6	53,8%	1,3%	1	0	5	5	1	1	3	3	4	1	3	5	0	3	3	4	0	0	2	1	0	9	1	0	14	3	2	5	49	24	1	8	34	8	0	87	5	13	5	12	8	5,9	5	0	0	0	0	838	1137	652	814	479	585	44,3	54,5	163	200	54	40	25	39	62	50	87	89	443	539	363	339	204	181	48	48	4,4	1,9	6,3	1	0	0	3269,65	85	17,8	110,9	36,0	0,47	3	4	2	5	Hip	$100 609,76		UFA	$1 650 000,00	$1 650 000,00
1992-08-27	Gallivare		SWE	SWE	75	200	2010	4	116	R	8475774	Granberg	Petter	D	NSH	10	0	0	0	0	0	0	0,9	10	131	5776	96,1	9,63	9,62	19,4%	0,0%	11,1%	,882	993	3,12	3,75	45,5%	-1	-0,62	6	6	5	4	4	4	0,1	0	0	0	0	46,5	49,9	0,0	17	17	16	1	1	1	0	9	1	0	9	9,5%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	5	1	4	0	-4	-3,5	5	0	0	0	0	76	95	62	74	45	51	3,3	4,4	12	15	5	6	2	4	7	5	9	9	38	51	46	49	16	14	9	4	-0,1	0,2	0,1				398,32	36	3,4	106,8	-0,5	-0,05				6	Undisclosed	$44 817,07		RFA	$575 000,00	$612 500,00
1993-04-16	Oulu		FIN	FIN	72	183	2011	2	45	L	8476440	Granlund	Markus	C	VAN	69	19	13	8	5	32	-19	-6,7	14	1621	71657	1192,3	17,30	17,30	29,1%	68,1%	8,4%	,896	980	2,37	2,97	44,3%	-12	-0,60	220	220	174	122	122	122	15,5	62	13	16	29	27,4	25,5	163,8	32	32	61	-29	52	18	33	11	18	33	11	1,1%	40	61	40	61	39,6%	8,5%	9	18	10	16	21	27	18	24	7	19	27	41	1	2	3	0	0	0	1	4	0	1	1	1	11	1	2	16	33	11	7	10	18	2	2	72	7	14	7	12	7	7,5	7	0	0	0	0	1068	988	764	770	557	566	49,9	51,9	181	183	47	59	39	28	48	42	87	70	624	560	319	395	139	130	44	71	2,4	0,8	3,2	4	2	1	2899,84	57	9,3	103,5	31,7	0,46	0	5	2					RFA	$850 000,00	$900 000,00
1992-02-26	Oulu		FIN	FIN	70	184	2010	1	9	L	8475798	Granlund	Mikael	C	MIN	81	26	43	31	12	69	23	16,5	12	1919	91487	1522,0	18,82	18,81	31,6%	73,4%	12,5%	,915	1040	3,71	2,48	59,9%	31	1,22	318	317	244	177	177	177	19,7	69	15	18	33	28,8	24,8	455,7	50	50	140	-90	67	33	43	50	33	43	50	3,7%	16	17	16	17	48,5%	2,1%	4	4	1	4	11	9	4	7	5	3	9	9	1	5	4	4	0	1	2	2	1	0	0	0	21	1	8	7	51	18	3	8	16	7	3	122	6	20	6	17	14	10,0	6	0	0	0	0	1417	1367	1080	1027	750	740	76,6	54,0	265	155	94	63	68	39	55	38	123	77	873	722	268	429	155	169	64	82	6,2	2,3	8,5	1	0	0	3295,08	112	15,5	109,7	64,8	0,8	4	6	1	13	Illness, Wrist	$475 609,76		RFA	$3 200 000,00	$3 000 000,00
1990-04-20	Abbotsford	BC	CAN	CAN	75	212	2008	4	119	L	8474683	Grant	Derek	C	BUF/NSH	46	0	4	2	2	4	-5	-2,0	24	692	26938	448,5	9,77	9,76	18,8%	57,1%	4,6%	,919	966	0,94	3,21	22,6%	-17	-2,27	66	66	59	40	40	40	3,6	13	1	8	9	30,2	26,9	82,7	27	27	21	6	19	9	10	29	9	10	29	5,4%	201	183	200	183	52,3%	77,2%	91	94	64	45	46	44	84	68	56	52	125	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	15	2	0	2	7	2	0	27	9	2	8	3	-7	-4,0	7	2	0	0	0	289	537	214	402	151	297	12,7	26,2	42	82	7	24	6	25	17	13	23	38	257	239	225	177	42	33	32	30	-0,8	0,3	-0,5				1936,17	82	5,3	110,5	1,4	0,03				2	Shoulder	$15 853,66		UFA	$650 000,00	$650 000,00
